siteID,State,year,sitevisits
17442,OH,2020,20
17442,OH,2019,21
22681,OH,2019,9
22681,OH,2018,9
28469,OH,2018,1
28574,OH,2020,3
28574,OH,2019,3
28574,OH,2018,14
29353,OH,2018,10
29509,OH,2018,1
30038,OH,2020,2
30038,OH,2019,8
30038,OH,2018,9
30114,OH,2018,4
30344,OH,2018,1
30352,OH,2018,5
30353,OH,2018,1
30409,OH,2018,4
30534,OH,2019,9
30534,OH,2018,4
30550,OH,2019,4
30550,OH,2018,4
30652,OH,2020,9
30652,OH,2019,8
30652,OH,2018,10
30653,OH,2020,6
30653,OH,2019,8
30653,OH,2018,9
30654,OH,2019,17
30654,OH,2018,5
32653,OH,2019,1
32749,OH,2019,1
32791,OH,2019,14
32821,OH,2019,9
32833,OH,2019,40
32833,OH,2018,1
32835,OH,2019,11
32865,OH,2019,4
32893,OH,2020,16
32893,OH,2019,10
32929,OH,2019,4
32933,OH,2019,12
32936,OH,2019,2
32937,OH,2019,1
33217,OH,2019,17
33222,OH,2019,9
33259,OH,2019,9
33261,OH,2019,3
33413,OH,2020,1
33413,OH,2019,4
33486,OH,2019,13
33513,OH,2019,1
33544,OH,2019,4
33599,OH,2019,8
33600,OH,2020,14
33600,OH,2019,9
33863,OH,2019,1
34758,OH,2019,1
34771,OH,2020,6
34777,OH,2020,5
35268,OH,2020,1
35743,OH,2020,23
35787,OH,2020,2
36752,OH,2020,3
37518,OH,2020,2
37606,OH,2020,1
37743,OH,2020,1
37947,OH,2020,2
37967,OH,2020,3
38204,OH,2020,1
38330,OH,2020,1
38410,OH,2020,1
38559,OH,2020,2
38599,OH,2020,6
38679,OH,2020,1
38680,OH,2020,1
38788,OH,2020,1
9858,OK,2019,1
30024,OK,2018,2
30436,OK,2018,3
30627,OK,2018,1
31151,OK,2019,24
32296,OK,2020,1
33903,OK,2019,1
34012,OK,2019,2
34067,OK,2019,1
34305,OK,2019,2
35069,OK,2020,25
35894,OK,2019,13
35894,OK,2018,13
35895,OK,2019,13
35895,OK,2018,12
38820,OK,2020,1
18554,ON,2019,16
18554,ON,2018,18
30101,ON,2018,1
36896,ON,2020,19
38032,ON,2020,15
38654,ON,2020,17
19,OR,2018,4
1338,OR,2020,1
1338,OR,2019,4
1338,OR,2018,2
5533,OR,2019,3
5533,OR,2018,7
5744,OR,2019,3
5744,OR,2018,8
5745,OR,2020,8
5745,OR,2019,5
5745,OR,2018,10
9591,OR,2018,1
9638,OR,2018,4
9973,OR,2020,18
9973,OR,2019,10
9973,OR,2018,6
10849,OR,2019,1
10849,OR,2018,1
10851,OR,2019,2
10851,OR,2018,1
16844,OR,2018,5
19191,OR,2019,11
19191,OR,2018,9
19236,OR,2018,5
19452,OR,2020,2
19452,OR,2019,11
19452,OR,2018,7
19803,OR,2019,2
19803,OR,2018,2
19918,OR,2020,4
19918,OR,2019,3
19918,OR,2018,2
20006,OR,2020,4
20006,OR,2019,3
20006,OR,2018,3
20007,OR,2020,4
20007,OR,2019,3
20007,OR,2018,2
20100,OR,2020,1
20100,OR,2018,3
20103,OR,2018,9
20200,OR,2018,3
20217,OR,2020,4
20217,OR,2019,3
20217,OR,2018,2
20329,OR,2020,1
20329,OR,2019,1
20329,OR,2018,2
21711,OR,2020,9
21711,OR,2019,5
21711,OR,2018,7
21802,OR,2019,4
21802,OR,2018,4
22483,OR,2018,2
22608,OR,2020,1
22608,OR,2019,10
22608,OR,2018,8
23451,OR,2019,1
23457,OR,2019,1
26021,OR,2019,3
26021,OR,2018,10
26118,OR,2020,6
26118,OR,2018,7
26141,OR,2020,5
26141,OR,2018,7
26223,OR,2020,5
26223,OR,2018,1
26438,OR,2020,2
26438,OR,2019,4
26438,OR,2018,3
26537,OR,2018,6
26849,OR,2020,11
26849,OR,2019,6
26849,OR,2018,9
26976,OR,2020,2
26976,OR,2018,2
27150,OR,2020,14
27150,OR,2019,15
27150,OR,2018,18
27550,OR,2020,5
28196,OR,2020,83
28196,OR,2019,48
28196,OR,2018,42
28281,OR,2018,1
28305,OR,2019,1
28305,OR,2018,8
28331,OR,2018,13
28446,OR,2020,8
28446,OR,2019,8
28446,OR,2018,6
28451,OR,2019,8
28451,OR,2018,15
28452,OR,2018,4
28454,OR,2018,3
28458,OR,2020,11
28458,OR,2019,13
28458,OR,2018,14
28505,OR,2018,1
28528,OR,2019,2
28528,OR,2018,6
28544,OR,2018,7
28703,OR,2020,3
28716,OR,2018,4
28783,OR,2018,2
28799,OR,2018,3
28800,OR,2018,5
28801,OR,2018,4
28802,OR,2018,2
28803,OR,2018,4
28804,OR,2018,4
28805,OR,2018,5
28910,OR,2020,6
28910,OR,2018,7
29322,OR,2018,1
29409,OR,2020,13
29409,OR,2019,10
29409,OR,2018,6
29563,OR,2020,3
29563,OR,2019,6
29563,OR,2018,8
29564,OR,2018,1
29854,OR,2020,1
29854,OR,2018,9
29859,OR,2018,3
30042,OR,2018,1
30133,OR,2018,2
30134,OR,2018,1
30149,OR,2018,5
30172,OR,2018,6
30233,OR,2018,1
30237,OR,2018,3
30241,OR,2018,4
30315,OR,2018,5
30386,OR,2018,3
30476,OR,2020,7
30554,OR,2018,1
30561,OR,2018,1
30568,OR,2018,1
30570,OR,2018,1
30575,OR,2018,3
30599,OR,2018,1
30606,OR,2018,1
30609,OR,2018,1
30615,OR,2018,3
30622,OR,2018,1
30628,OR,2018,3
30629,OR,2018,1
30630,OR,2018,1
30631,OR,2018,1
30657,OR,2018,1
30698,OR,2018,2
31009,OR,2020,20
31132,OR,2020,1
31132,OR,2019,10
31242,OR,2020,9
31242,OR,2019,12
31247,OR,2020,2
31247,OR,2019,12
31311,OR,2020,1
32857,OR,2019,4
32943,OR,2019,19
32961,OR,2019,8
32987,OR,2019,9
32990,OR,2019,9
32997,OR,2019,10
33002,OR,2020,17
33002,OR,2019,18
33011,OR,2019,5
33023,OR,2019,10
33024,OR,2019,6
33060,OR,2019,10
33167,OR,2019,2
33181,OR,2019,1
33384,OR,2019,7
33444,OR,2020,4
33444,OR,2019,13
33608,OR,2019,7
33647,OR,2019,4
33672,OR,2019,5
33680,OR,2019,5
33683,OR,2019,1
33686,OR,2019,3
33690,OR,2019,5
33692,OR,2019,2
33746,OR,2019,1
33799,OR,2019,1
34024,OR,2019,1
34059,OR,2019,1
34061,OR,2019,1
34075,OR,2019,1
34093,OR,2019,1
34118,OR,2019,1
34151,OR,2019,1
34154,OR,2019,1
34169,OR,2019,1
34170,OR,2019,1
34173,OR,2019,1
34179,OR,2019,1
34182,OR,2019,1
34193,OR,2019,1
34765,OR,2020,11
34909,OR,2020,7
34910,OR,2020,24
34920,OR,2020,16
34970,OR,2020,6
34971,OR,2020,6
34980,OR,2020,5
34984,OR,2020,6
36254,OR,2020,2
36312,OR,2020,3
36636,OR,2020,1
36778,OR,2020,5
36784,OR,2020,1
36897,OR,2020,3
37411,OR,2020,4
37579,OR,2020,5
38465,OR,2020,3
38486,OR,2020,1
38678,OR,2020,4
38725,OR,2020,4
38819,OR,2020,3
193,PA,2019,4
193,PA,2018,5
867,PA,2018,4
2669,PA,2020,13
2669,PA,2019,5
2669,PA,2018,19
5405,PA,2019,1
9083,PA,2018,8
10122,PA,2018,8
11493,PA,2020,2
11493,PA,2019,3
11493,PA,2018,4
17324,PA,2019,1
19935,PA,2020,10
19935,PA,2019,23
19935,PA,2018,16
19960,PA,2020,10
19960,PA,2019,13
19960,PA,2018,8
20312,PA,2018,1
20698,PA,2020,1
20698,PA,2019,1
21765,PA,2019,3
21765,PA,2018,6
23056,PA,2019,9
23056,PA,2018,10
23284,PA,2019,3
23284,PA,2018,5
26001,PA,2020,5
26001,PA,2018,29
26002,PA,2020,1
26002,PA,2018,14
26003,PA,2020,8
26003,PA,2018,29
26742,PA,2019,1
26742,PA,2018,29
26897,PA,2020,83
26897,PA,2019,23
26897,PA,2018,15
27203,PA,2019,11
27203,PA,2018,10
27204,PA,2019,5
27204,PA,2018,3
27206,PA,2019,11
27206,PA,2018,4
28503,PA,2018,2
28729,PA,2020,22
28729,PA,2019,36
28729,PA,2018,62
28742,PA,2019,9
28742,PA,2018,11
28893,PA,2018,6
29352,PA,2018,10
29855,PA,2018,1
29858,PA,2018,1
29984,PA,2018,1
30006,PA,2018,1
30234,PA,2018,2
30259,PA,2018,3
30269,PA,2019,1
30269,PA,2018,2
30569,PA,2018,1
30683,PA,2018,1
30705,PA,2018,1
31659,PA,2019,4
33496,PA,2020,8
33496,PA,2019,14
33670,PA,2019,6
33931,PA,2020,7
33931,PA,2019,8
35699,PA,2020,2
36343,PA,2020,20
37660,PA,2020,14
37663,PA,2020,14
37671,PA,2020,16
37674,PA,2020,2
37676,PA,2020,4
37679,PA,2020,5
37689,PA,2020,14
37698,PA,2020,2
37702,PA,2020,14
37717,PA,2020,2
37744,PA,2020,3
37747,PA,2020,14
37748,PA,2020,8
37791,PA,2020,2
37890,PA,2020,9
37913,PA,2020,1
37920,PA,2020,9
37965,PA,2020,3
37973,PA,2020,8
37979,PA,2020,13
38036,PA,2020,10
38048,PA,2020,5
38126,PA,2020,3
38128,PA,2020,4
38574,PA,2020,1
38616,PA,2020,1
38662,PA,2020,1
38713,PA,2020,1
38808,PA,2020,4
39091,PA,2020,1
39098,PA,2020,2
33782,QC,2019,13
38160,QC,2020,7
29857,RI,2018,4
30091,RI,2018,3
30092,RI,2018,3
36997,RI,2020,4
37107,RI,2020,1
37416,RI,2020,1
37609,RI,2020,3
36447,Samarqand Region,2020,13
5470,SC,2018,92
11713,SC,2019,1
31052,SC,2019,92
33354,SC,2019,1
37740,SC,2020,4
38406,SC,2020,1
200,SD,2018,1
606,SD,2019,1
606,SD,2018,1
17827,SD,2020,3
23340,SD,2018,14
27856,SD,2020,19
27856,SD,2019,26
27856,SD,2018,42
28649,SD,2018,7
28666,SD,2018,8
28673,SD,2018,8
28675,SD,2018,7
28709,SD,2018,8
28734,SD,2018,2
28735,SD,2018,7
28736,SD,2018,3
28739,SD,2018,8
28741,SD,2018,10
28843,SD,2018,8
30046,SD,2018,2
30309,SD,2018,2
30954,SD,2018,1
32594,SD,2019,8
32595,SD,2019,4
32609,SD,2019,4
32620,SD,2019,2
32620,SD,2018,1
32624,SD,2019,1
32639,SD,2019,1
32649,SD,2019,8
32659,SD,2019,8
32675,SD,2019,8
32681,SD,2019,8
32682,SD,2019,10
32684,SD,2019,9
32685,SD,2019,3
32689,SD,2019,19
32691,SD,2019,4
32707,SD,2019,8
32708,SD,2019,8
32715,SD,2019,8
32721,SD,2019,7
32722,SD,2019,9
32725,SD,2019,1
32732,SD,2019,8
32750,SD,2019,8
32785,SD,2019,9
32819,SD,2019,9
33044,SD,2019,6
33341,SD,2019,7
33342,SD,2019,7
33343,SD,2019,7
33346,SD,2019,7
33347,SD,2019,8
33951,SD,2019,3
37376,SD,2020,2
39407,SD,2020,1
25063,Shandong Sheng,2019,7
25063,Shandong Sheng,2018,12
31058,Tibet,2019,2
613,TN,2019,1
613,TN,2018,1
1495,TN,2020,1
1495,TN,2018,2
2772,TN,2020,45
2772,TN,2019,56
2772,TN,2018,78
6701,TN,2020,11
6701,TN,2019,10
8408,TN,2020,1
8408,TN,2018,1
8409,TN,2020,2
8409,TN,2019,3
8409,TN,2018,7
8806,TN,2020,2
8806,TN,2019,8
8806,TN,2018,9
8836,TN,2020,4
8836,TN,2019,16
8836,TN,2018,29
8897,TN,2018,1
8898,TN,2018,1
8901,TN,2020,2
8901,TN,2019,10
8901,TN,2018,1
8981,TN,2020,1
8981,TN,2019,7
8981,TN,2018,7
9338,TN,2020,2
9338,TN,2019,6
9338,TN,2018,1
9339,TN,2020,2
9339,TN,2019,4
9339,TN,2018,8
9340,TN,2020,3
9340,TN,2019,9
9340,TN,2018,12
9341,TN,2020,7
9341,TN,2019,10
9341,TN,2018,9
9342,TN,2020,3
9342,TN,2019,9
9342,TN,2018,12
9343,TN,2020,6
9343,TN,2019,9
9343,TN,2018,4
9344,TN,2020,2
9344,TN,2019,7
11999,TN,2020,2
11999,TN,2019,17
11999,TN,2018,18
12002,TN,2020,2
12002,TN,2019,15
12002,TN,2018,17
12003,TN,2020,4
12003,TN,2019,8
12003,TN,2018,18
12055,TN,2020,1
16258,TN,2020,1
17582,TN,2020,3
17582,TN,2019,13
17582,TN,2018,7
19187,TN,2019,6
19187,TN,2018,15
22315,TN,2018,4
25361,TN,2020,45
25361,TN,2019,56
25361,TN,2018,79
25362,TN,2020,45
25362,TN,2019,54
25362,TN,2018,77
27567,TN,2020,5
27567,TN,2019,10
27567,TN,2018,13
27570,TN,2020,12
27570,TN,2019,14
27570,TN,2018,14
29095,TN,2020,12
29095,TN,2019,13
29095,TN,2018,16
29104,TN,2020,12
29104,TN,2019,13
29104,TN,2018,15
29298,TN,2018,1
30125,TN,2018,1
30127,TN,2018,1
32397,TN,2018,1
33294,TN,2019,1
34051,TN,2020,1
34051,TN,2019,2
34968,TN,2020,6
35767,TN,2020,11
35768,TN,2020,11
35769,TN,2020,11
35872,TN,2019,22
35872,TN,2018,22
35873,TN,2019,22
35873,TN,2018,22
35898,TN,2019,20
35898,TN,2018,20
35899,TN,2019,20
37620,TN,2020,5
37760,TN,2020,4
37794,TN,2020,1
37946,TN,2020,5
38830,TN,2020,1
30188,Toscana,2018,4
8418,TX,2020,1
8418,TX,2019,21
8418,TX,2018,23
9900,TX,2020,1
16404,TX,2020,6
16404,TX,2019,6
16404,TX,2018,7
19661,TX,2018,23
21207,TX,2020,1
25330,TX,2020,14
25330,TX,2019,46
29001,TX,2018,1
29671,TX,2018,1
30439,TX,2018,9
31102,TX,2020,1
31103,TX,2020,1
31104,TX,2020,1
31105,TX,2020,1
31106,TX,2020,1
31107,TX,2020,1
32472,TX,2019,1
32473,TX,2019,1
32982,TX,2019,1
33125,TX,2019,1
33420,TX,2019,1
33421,TX,2019,1
33572,TX,2019,8
33725,TX,2019,1
33928,TX,2019,1
34191,TX,2019,1
34264,TX,2019,1
34459,TX,2020,32
34824,TX,2020,3
35375,TX,2020,6
35861,TX,2019,13
35861,TX,2018,13
35862,TX,2019,13
35862,TX,2018,13
36260,TX,2020,4
36313,TX,2020,3
36345,TX,2020,1
36361,TX,2020,9
36415,TX,2020,1
36444,TX,2020,2
36460,TX,2020,6
36467,TX,2020,6
36479,TX,2020,4
36484,TX,2020,6
36485,TX,2020,6
36486,TX,2020,4
36488,TX,2020,6
36491,TX,2020,3
36495,TX,2020,2
36499,TX,2020,1
36507,TX,2020,1
36521,TX,2020,2
36522,TX,2020,6
36534,TX,2020,2
36537,TX,2020,4
36538,TX,2020,5
36539,TX,2020,6
36542,TX,2020,4
36546,TX,2020,4
36547,TX,2020,7
36549,TX,2020,3
36550,TX,2020,1
36558,TX,2020,6
36560,TX,2020,1
36561,TX,2020,1
36563,TX,2020,5
36568,TX,2020,7
36570,TX,2020,5
36575,TX,2020,6
36578,TX,2020,11
36581,TX,2020,5
36585,TX,2020,6
36590,TX,2020,6
36597,TX,2020,7
36599,TX,2020,5
36601,TX,2020,6
36609,TX,2020,3
36611,TX,2020,1
36613,TX,2020,4
36615,TX,2020,5
36617,TX,2020,5
36625,TX,2020,2
36628,TX,2020,4
36629,TX,2020,5
36632,TX,2020,6
36635,TX,2020,17
36650,TX,2020,4
36658,TX,2020,2
36662,TX,2020,5
36678,TX,2020,1
36702,TX,2020,7
36704,TX,2020,8
36707,TX,2020,4
36710,TX,2020,4
36717,TX,2020,4
36724,TX,2020,3
36725,TX,2020,2
36733,TX,2020,7
36734,TX,2020,18
36748,TX,2020,8
36750,TX,2020,1
36751,TX,2020,5
36765,TX,2020,6
36840,TX,2020,1
36869,TX,2020,8
36938,TX,2020,1
36971,TX,2020,6
36972,TX,2020,1
36980,TX,2020,3
36989,TX,2020,3
36991,TX,2020,1
37102,TX,2020,2
37370,TX,2020,6
37402,TX,2020,6
37551,TX,2020,1
37812,TX,2020,4
37896,TX,2020,3
38020,TX,2020,2
38133,TX,2020,1
38605,TX,2020,1
38969,TX,2020,1
8253,UT,2020,9
8253,UT,2019,13
8253,UT,2018,7
10717,UT,2020,23
17337,UT,2018,3
17416,UT,2019,1
17416,UT,2018,1
25346,UT,2020,7
25346,UT,2019,3
25346,UT,2018,1
25803,UT,2018,1
26119,UT,2020,9
26119,UT,2019,11
26119,UT,2018,6
26922,UT,2018,1
28798,UT,2018,3
29573,UT,2018,1
30564,UT,2020,12
30564,UT,2019,1
30564,UT,2018,2
30625,UT,2018,1
31368,UT,2019,1
33394,UT,2019,16
33837,UT,2020,18
33837,UT,2019,3
34124,UT,2019,1
34254,UT,2019,2
34299,UT,2019,2
35742,UT,2020,1
35758,UT,2020,1
35888,UT,2019,13
35888,UT,2018,26
35889,UT,2019,13
35889,UT,2018,26
35896,UT,2019,15
35896,UT,2018,22
35897,UT,2019,15
35897,UT,2018,23
37830,UT,2020,1
37849,UT,2020,7
37905,UT,2020,2
37929,UT,2020,1
38443,UT,2020,2
38817,UT,2020,3
1305,VA,2018,2
1330,VA,2020,1
1330,VA,2019,1
1330,VA,2018,2
1464,VA,2019,1
1464,VA,2018,2
5206,VA,2018,6
5207,VA,2018,7
8381,VA,2020,1
8381,VA,2019,1
8947,VA,2019,10
8947,VA,2018,5
9086,VA,2019,2
9086,VA,2018,7
11052,VA,2019,3
11052,VA,2018,1
16412,VA,2019,3
16412,VA,2018,1
22018,VA,2020,1
22018,VA,2019,2
22018,VA,2018,2
22933,VA,2019,1
24550,VA,2018,2
25024,VA,2018,24
25135,VA,2018,2
25325,VA,2019,4
25325,VA,2018,15
25442,VA,2020,1
25442,VA,2019,1
25442,VA,2018,6
25686,VA,2020,14
25686,VA,2019,11
25686,VA,2018,14
25894,VA,2020,1
27457,VA,2019,1
27459,VA,2019,10
28192,VA,2019,10
28631,VA,2018,1
28759,VA,2018,9
28952,VA,2019,1
28952,VA,2018,22
28981,VA,2018,1
29220,VA,2018,35
29244,VA,2018,6
29403,VA,2019,8
29403,VA,2018,12
29418,VA,2018,43
29419,VA,2019,1
29419,VA,2018,8
29702,VA,2018,1
29703,VA,2018,12
29704,VA,2018,10
29707,VA,2018,5
29708,VA,2018,1
29710,VA,2018,7
29741,VA,2018,2
30013,VA,2020,12
30013,VA,2019,11
30013,VA,2018,19
30122,VA,2018,2
30129,VA,2018,2
30148,VA,2018,9
30378,VA,2018,3
30492,VA,2018,1
30538,VA,2018,8
30973,VA,2020,12
30973,VA,2019,17
31134,VA,2020,1
31336,VA,2019,5
31337,VA,2019,5
31338,VA,2019,5
32117,VA,2019,5
32118,VA,2019,4
32356,VA,2019,4
32373,VA,2019,4
32374,VA,2019,4
32375,VA,2019,4
32392,VA,2019,4
32393,VA,2019,4
32458,VA,2020,7
32458,VA,2019,53
32671,VA,2019,1
32822,VA,2020,2
33004,VA,2019,24
33045,VA,2019,3
33110,VA,2019,10
33267,VA,2020,13
33267,VA,2019,10
33669,VA,2019,2
33763,VA,2019,2
33868,VA,2019,2
34538,VA,2020,6
35576,VA,2020,1
35857,VA,2019,25
35857,VA,2018,26
35858,VA,2019,25
35887,VA,2019,16
35887,VA,2018,10
35904,VA,2019,20
35904,VA,2018,20
35905,VA,2019,20
36364,VA,2020,3
36652,VA,2020,13
36652,VA,2019,2
36830,VA,2020,15
36923,VA,2020,12
36924,VA,2020,8
36925,VA,2020,12
36926,VA,2020,5
36995,VA,2020,11
37315,VA,2020,10
37530,VA,2020,1
37540,VA,2020,2
37910,VA,2020,6
38113,VA,2020,1
38730,VA,2020,4
38731,VA,2020,4
38732,VA,2020,4
38733,VA,2020,3
38745,VA,2020,5
38807,VA,2020,3
38949,VA,2020,3
209,VT,2020,2
209,VT,2019,1
209,VT,2018,1
27270,VT,2020,9
27270,VT,2019,4
27270,VT,2018,1
30619,VT,2018,1
33490,VT,2020,1
33490,VT,2019,8
33904,VT,2019,5
35794,VT,2020,5
37010,VT,2020,1
37204,VT,2020,11
37975,VT,2020,30
38051,VT,2020,1
1274,WA,2020,12
1274,WA,2019,13
1274,WA,2018,14
1484,WA,2020,3
1484,WA,2019,12
1484,WA,2018,12
1560,WA,2018,3
5220,WA,2020,5
5220,WA,2019,8
5220,WA,2018,9
5288,WA,2020,1
5288,WA,2019,1
5288,WA,2018,3
5428,WA,2020,9
5428,WA,2019,9
5428,WA,2018,7
9618,WA,2020,1
9618,WA,2019,2
9618,WA,2018,2
18477,WA,2018,1
19529,WA,2018,40
19952,WA,2019,3
19952,WA,2018,1
21019,WA,2019,10
21019,WA,2018,11
21021,WA,2019,10
21021,WA,2018,11
21022,WA,2019,13
21022,WA,2018,11
21023,WA,2019,11
21023,WA,2018,9
24562,WA,2019,11
24562,WA,2018,11
24783,WA,2020,8
24783,WA,2019,5
24783,WA,2018,8
25242,WA,2019,1
25242,WA,2018,2
25266,WA,2019,1
25266,WA,2018,1
26123,WA,2018,22
27426,WA,2019,1
27426,WA,2018,1
28485,WA,2018,8
28572,WA,2020,7
28572,WA,2019,5
28572,WA,2018,6
29890,WA,2020,5
29890,WA,2019,10
29900,WA,2019,1
29900,WA,2018,5
29908,WA,2018,7
30162,WA,2019,9
30162,WA,2018,7
30463,WA,2018,1
30556,WA,2018,6
30557,WA,2018,7
30558,WA,2018,4
30607,WA,2018,1
30620,WA,2018,1
30667,WA,2018,7
31779,WA,2020,4
31779,WA,2019,2
32586,WA,2019,7
33127,WA,2020,8
33127,WA,2019,5
33133,WA,2020,8
33133,WA,2019,6
33134,WA,2020,8
33134,WA,2019,6
33135,WA,2020,8
33135,WA,2019,6
33136,WA,2020,7
33136,WA,2019,7
33137,WA,2020,8
33137,WA,2019,6
33169,WA,2020,7
33169,WA,2019,3
33533,WA,2019,2
33586,WA,2019,13
33588,WA,2019,15
33619,WA,2019,1
33620,WA,2019,2
33685,WA,2019,4
33735,WA,2020,6
33735,WA,2019,5
33737,WA,2019,1
33769,WA,2019,5
33957,WA,2019,1
33997,WA,2019,4
34020,WA,2019,1
34126,WA,2019,1
34127,WA,2019,6
34278,WA,2019,1
35852,WA,2019,25
35852,WA,2018,19
35853,WA,2019,25
35853,WA,2018,20
35927,WA,2019,11
35927,WA,2018,13
35928,WA,2019,11
36373,WA,2020,6
36640,WA,2020,15
37564,WA,2020,3
37635,WA,2020,4
37755,WA,2020,1
37821,WA,2020,1
37825,WA,2020,5
37992,WA,2020,10
38043,WA,2020,3
38392,WA,2020,1
38476,WA,2020,10
38478,WA,2020,1
38528,WA,2020,3
38542,WA,2020,1
38568,WA,2020,2
38666,WA,2020,1
38724,WA,2020,4
39015,WA,2020,8
39037,WA,2020,6
39046,WA,2020,1
39051,WA,2020,2
9,WI,2020,20
9,WI,2019,19
9,WI,2018,19
217,WI,2020,7
217,WI,2019,5
217,WI,2018,4
6493,WI,2018,2
12525,WI,2020,1
20151,WI,2020,9
20151,WI,2019,10
20151,WI,2018,10
20152,WI,2020,9
20152,WI,2019,10
20152,WI,2018,8
20617,WI,2018,8
22627,WI,2018,5
23712,WI,2020,1
24917,WI,2020,2
25104,WI,2018,2
25319,WI,2019,1
25794,WI,2018,1
25882,WI,2019,4
26150,WI,2018,2
26484,WI,2018,1
28518,WI,2018,4
28519,WI,2018,4
28520,WI,2018,4
28548,WI,2018,3
28738,WI,2018,10
29664,WI,2018,1
30069,WI,2019,19
30069,WI,2018,26
30196,WI,2018,1
30540,WI,2018,1
30541,WI,2018,1
30542,WI,2018,1
30562,WI,2018,1
30573,WI,2018,1
30576,WI,2018,1
31911,WI,2020,3
32674,WI,2019,4
32984,WI,2019,3
33009,WI,2019,1
33448,WI,2019,3
33738,WI,2019,5
33880,WI,2019,1
33884,WI,2019,2
34147,WI,2019,1
34242,WI,2019,3
34276,WI,2019,1
34303,WI,2019,1
35919,WI,2019,16
35919,WI,2018,13
35920,WI,2019,16
36708,WI,2020,1
37544,WI,2020,1
37708,WI,2020,1
37981,WI,2020,1
38106,WI,2020,1
38111,WI,2020,1
38347,WI,2020,13
38353,WI,2020,1
38529,WI,2020,18
38534,WI,2020,1
38577,WI,2020,1
38582,WI,2020,1
38586,WI,2020,1
38606,WI,2020,1
38642,WI,2020,1
38659,WI,2020,1
38676,WI,2020,3
38690,WI,2020,1
38692,WI,2020,1
38693,WI,2020,1
38694,WI,2020,6
38697,WI,2020,1
38711,WI,2020,3
38715,WI,2020,1
38719,WI,2020,1
38790,WI,2020,3
38995,WI,2020,2
39107,WI,2020,1
39110,WI,2020,1
1642,WV,2020,1
5287,WV,2019,1
17377,WV,2019,6
17377,WV,2018,4
20268,WV,2020,7
20268,WV,2019,7
20268,WV,2018,3
20572,WV,2020,6
20572,WV,2019,8
20572,WV,2018,10
22720,WV,2020,17
22720,WV,2019,29
22720,WV,2018,38
23113,WV,2020,2
26533,WV,2019,3
28262,WV,2018,7
30096,WV,2020,5
30096,WV,2019,11
30096,WV,2018,10
30107,WV,2018,7
30147,WV,2020,7
30147,WV,2019,7
30147,WV,2018,8
30157,WV,2018,1
30185,WV,2019,1
30186,WV,2019,5
30186,WV,2018,9
30187,WV,2018,2
30310,WV,2018,1
31582,WV,2019,5
31586,WV,2019,5
31589,WV,2019,4
31593,WV,2019,3
31609,WV,2019,4
31644,WV,2019,3
37928,WV,2020,1
38832,WV,2020,1
681,WY,2019,3
681,WY,2018,2
1109,WY,2020,30
1109,WY,2019,23
1109,WY,2018,27
23232,WY,2020,19
23232,WY,2019,7
23232,WY,2018,13
29722,WY,2020,1
29722,WY,2019,2
29722,WY,2018,4
29724,WY,2020,1
29724,WY,2019,3
29724,WY,2018,3
30274,WY,2019,3
30274,WY,2018,3
30285,WY,2019,5
30285,WY,2018,2
30986,WY,2020,1
34040,WY,2019,9
35929,WY,2019,20
36531,WY,2020,6
37800,WY,2020,5
37933,WY,2020,3
37956,WY,2020,1
38095,WY,2020,5
38192,WY,2020,1
38433,WY,2020,1
38444,WY,2020,2
38445,WY,2020,4
38447,WY,2020,2
38448,WY,2020,1
38453,WY,2020,1
38455,WY,2020,3
38462,WY,2020,2
38535,WY,2020,1
38632,WY,2020,1
38638,WY,2020,1
